Tot Fwd Pkts_sum,Tot Bwd Pkts_sum,TotLen Fwd Pkts_sum,TotLen Bwd Pkts_sum,Flow Duration_mean,Flow Duration_std,Flow IAT Mean_mean,Dst Port_nunique,SYN Flag Cnt_sum,ACK Flag Cnt_sum,RST Flag Cnt_sum,FIN Flag Cnt_sum,PSH Flag Cnt_sum,flow_count,bwd_fwd_pkt_ratio,ttl_mean,ttl_session_variance,tcp_window_mean,tcp_window_std,ip_fragment_count,payload_size_mean,payload_size_std,zero_payload_ratio,tcp_retrans_count,sequential_scan_score,random_scan_entropy,has_attack,window_start,date,Future_Attack_Target
52.0,77.0,25897.10638409369,81089.95164425139,3776.1353877679917,1284.695939120983,122.01924840278437,10.0,5.0,32.90264634954546,0.0,8.0,20.0,19.0,1.4807692022929,126.28216877620908,0.08430774268386748,65270.28028631696,1248.3680868143654,0.0,491.6469388680795,312.98275639499354,0.16277378212780225,1.0,0.02269484410381499,0.4478395629513581,0,2018-02-14 09:01:50,2018-02-14,0.0
132.0,198.0,80293.53838597807,93791.54186778172,1046.2677707341593,395.83458941517233,39.00252174505078,9.0,8.0,91.48925308739335,2.0,9.0,15.0,27.0,1.4999999886363637,128.34781285957328,0.04986081152731098,65468.08851774198,730.9801273307099,0.0,309.516607351398,163.84885229106504,0.07270339122166086,1.0,0.029557190805548562,0.8807145267995065,0,2018-02-14 09:02:00,2018-02-14,0.0
331.0,335.0,118827.5265455642,252311.40258171293,4037.5182862680517,1838.44150944833,25.651758061662953,7.0,8.0,222.10876570066654,0.0,3.0,35.0,17.0,1.0120845890873578,128.3086772420452,0.016895576789863156,14730.578858454079,703.343805807432,0.0,675.0563492048518,162.99046661627605,0.17022944297234807,0.0,0.0049556570789937755,1.0435749515977528,0,2018-02-14 09:02:10,2018-02-14,0.0
365.0,325.0,219369.7231499308,307331.14052547736,3177.188121183526,1377.9430134999757,37.49178709370912,11.0,21.0,275.3074042858504,1.0,9.0,44.0,51.0,0.8904109564646275,127.81051978839226,0.0995388579731954,29347.99699484355,779.5368219079137,0.0,515.0447733106856,254.22234214872125,0.08023409226875358,0.0,0.01831962249131237,0.5274955644125454,0,2018-02-14 09:02:20,2018-02-14,0.0
201.0,201.0,109117.20621832252,122170.51997217983,4310.774328846759,2047.2057214437757,82.51835567901021,9.0,11.0,152.8867178267492,2.0,8.0,29.0,31.0,0.9999999950248757,128.66239054143765,0.08458111864920362,65186.28808834986,1969.7863246205816,0.0,391.08206690657323,323.6995322046246,0.16189347888236622,1.0,0.006605141865077197,0.8143797405419197,0,2018-02-14 09:02:30,2018-02-14,0.0
83.0,99.0,20106.46858117609,104460.6297131534,1308.409341139868,638.064229462554,124.11494289106257,9.0,13.0,69.28734020527571,1.0,9.0,41.0,43.0,1.1927710699666136,128.026225674301,0.09261062535016328,65199.42986130171,1732.3314000482426,0.0,377.081086841755,291.23765286811044,0.12441596682440047,0.0,0.02613158877565614,0.963923390006588,0,2018-02-14 09:02:40,2018-02-14,0.0
372.0,498.0,165940.49809702983,408218.27371478267,4245.574072053377,1001.616160078958,35.22346356701436,9.0,6.0,296.6175426105229,2.0,5.0,46.0,35.0,1.338709673820673,128.65101095197298,0.05670928616595334,65652.20044634935,1041.0698818203514,0.0,463.88640799742427,228.6099950510657,0.07048951432124996,1.0,0.007389168627109583,1.136127463375744,0,2018-02-14 09:02:50,2018-02-14,0.0
203.0,262.0,114663.09943075386,206218.92816738185,4263.71795130231,1850.839236363308,82.31804333619024,6.0,7.0,181.88586108589124,1.0,2.0,38.0,39.0,1.2906403877308354,128.44329320105928,0.12907471508670956,65432.419155566975,743.8433566702251,0.0,564.7160999861493,321.52409127636224,0.05159934916551837,0.0,0.04126997555981606,0.4953590253440899,0,2018-02-14 09:03:00,2018-02-14,0.0
388.0,414.0,163408.9406511713,253098.55804003403,4198.2350134075505,1823.663795276031,34.37649342949437,6.0,24.0,335.13888282942156,2.0,4.0,41.0,35.0,1.0670103065283238,128.561562900977,0.1498746622663934,14669.120716029342,680.8814539682655,0.0,703.6650295034814,157.24987580111735,0.08130764754534911,1.0,0.0071510937583317506,0.9767679406922185,0,2018-02-14 09:03:10,2018-02-14,0.0
119.0,84.0,62848.007839985665,35726.36737708814,820.0903862761917,176.7273255908069,98.7702730942046,11.0,24.0,79.91633569639777,2.0,4.0,43.0,51.0,0.705882347009392,64.59954711978219,0.13989136022411924,14698.895040970927,1896.2415679572744,0.0,677.0910983949224,160.0378248867666,0.07623167439347721,0.0,0.025226549509649327,0.9451881283288446,0,2018-02-14 09:03:20,2018-02-14,0.0
241.0,290.0,150761.2975213132,147508.23746554146,3518.0980401600978,907.361275240662,55.19863767131403,3.0,19.0,215.46880594817472,2.0,6.0,30.0,20.0,1.2033194970816619,63.167564848673976,0.015929077221223394,13684.547087076235,846.2556928450065,0.0,341.2744526208891,195.88330722007976,0.177403533342045,1.0,0.02292803212292449,0.9840809483414079,0,2018-02-14 09:03:30,2018-02-14,0.0
272.0,381.0,74137.71463444676,404704.72176394396,1914.9677403044564,715.0588445445039,110.97087279657859,8.0,10.0,239.9525038311543,1.0,3.0,15.0,26.0,1.400735288967885,64.27902071523704,0.07638362212756653,30238.490264526878,768.1892197455306,0.0,425.1339956015658,226.17615094020783,0.10562741777857551,1.0,0.03173145587091315,0.6118108965855702,0,2018-02-14 09:03:40,2018-02-14,0.0
103.0,105.0,31807.869124893543,85240.5092580621,1973.0513718737802,415.9546460219042,74.39200574039185,7.0,14.0,68.77081962751012,0.0,6.0,24.0,42.0,1.0194174658308983,127.67433741091973,0.1007127875081694,29509.585558487695,2074.864443971908,0.0,547.1149726198557,257.8545487949725,0.13138162252233743,1.0,0.018032866722512714,0.7127392446067582,0,2018-02-14 09:03:50,2018-02-14,0.0
307.0,351.0,202782.27978481192,264142.6097174875,2725.017924540106,1198.9019469002346,60.878589926746166,10.0,15.0,229.7104456442547,2.0,2.0,14.0,51.0,1.1433224718458552,64.86822960355673,0.017779508366962904,14456.875633222155,1168.2600810030917,0.0,377.8475003362172,228.4733424504973,0.14655003367426114,1.0,0.04135867122603432,1.0565480235745581,0,2018-02-14 09:04:00,2018-02-14,0.0
195.0,194.0,53977.257658411894,159194.127398942,1242.788456700109,384.6129622123512,144.59579351712642,3.0,24.0,162.16813614424328,1.0,4.0,40.0,15.0,0.9948717897698882,126.75123331760445,0.06429783732291096,65491.949674089476,918.1153172044828,0.0,536.2897363352675,190.93782606457398,0.07156789282394938,1.0,0.0418152145275119,1.1891330026836056,0,2018-02-14 09:04:10,2018-02-14,0.0
244.0,209.0,169619.24304780527,104315.47849761174,2458.508769041099,781.2447931233118,30.406406874004052,10.0,21.0,178.15262480001383,2.0,5.0,28.0,58.0,0.8565573735386993,127.24710232326004,0.13699450710187008,14826.16697532157,965.7045698874125,0.0,431.42669864153777,272.5493856003966,0.12623787249192348,1.0,0.0042057667278441015,0.44366745405571356,0,2018-02-14 09:04:20,2018-02-14,0.0
344.0,473.0,178465.25648229496,404133.2504994583,3279.752044800013,1406.5902299637023,27.554102623788154,9.0,12.0,262.0792313190052,2.0,4.0,47.0,37.0,1.374999996002907,128.445226754201,0.11760786252431306,65491.452914473746,2319.1044877427,0.0,564.2057732416413,362.56857470843045,0.09427680342689816,1.0,0.024940847926574264,0.7314110410045778,0,2018-02-14 09:04:30,2018-02-14,0.0
86.0,61.0,56645.519919722065,51336.53666357451,1456.7743550167797,439.4457310060509,44.90839125615098,6.0,10.0,75.52847982940389,0.0,7.0,27.0,38.0,0.709302317333694,62.84149819246796,0.01102402388102219,14731.01790603719,1906.066931397785,0.0,585.1963978811683,395.45148688563387,0.13064650225554575,1.0,0.038071628159200385,1.1033278719640531,0,2018-02-14 09:04:40,2018-02-14,0.0
230.0,294.0,156769.29070817865,278536.6641379169,4007.165321569128,938.6032274429035,115.2137553891924,10.0,13.0,176.16416236637798,2.0,7.0,26.0,36.0,1.2782608640075614,127.02210054996807,0.05035195436830674,64709.12042591037,581.8939205714395,0.0,649.8044073881304,272.42493545422644,0.17812022203434041,1.0,0.023248672809682652,1.1779169790738402,0,2018-02-14 09:04:50,2018-02-14,0.0
194.0,146.0,47027.46941424771,115168.18677607948,3767.6212118471794,1798.7019271838672,126.9358017802661,10.0,9.0,138.09127626405194,0.0,9.0,11.0,25.0,0.7525773157083644,64.18822088927061,0.10985614748363773,14823.161073771531,2230.913096111326,0.0,632.7441608144295,350.217898026658,0.05636528227702631,1.0,0.03109488866876229,1.0581253046248231,0,2018-02-14 09:05:00,2018-02-14,0.0
205.0,143.0,93749.50756692585,124996.46867637616,909.5469697758689,291.4249133077903,136.4325345798806,8.0,18.0,137.61598934667674,1.0,8.0,30.0,25.0,0.6975609722070196,66.0394623620856,0.05185211115664677,65379.75801190203,1049.650101510134,0.0,698.9509029773411,196.89842048487282,0.061025506860649205,1.0,0.01709634692728302,0.9176391476415675,0,2018-02-14 09:05:10,2018-02-14,0.0
332.0,374.0,115596.10146385337,256399.2028061697,1306.2387287096174,486.52373929841434,149.68540484417923,11.0,22.0,258.48319890517183,2.0,2.0,25.0,34.0,1.126506020703295,65.47826001036483,0.02881136786382861,66368.94380555976,634.3333376955338,0.0,390.8905669599517,154.41719524997805,0.10892638914502126,1.0,0.01716462311894539,0.6203817715052771,0,2018-02-14 09:05:20,2018-02-14,0.0
360.0,529.0,207353.3618834848,411879.21266071545,1852.8012379137533,869.1472813341345,50.56262519448573,8.0,11.0,314.17899995767846,0.0,6.0,49.0,43.0,1.4694444403626543,128.6278752292865,0.1014814892613293,13941.58489447088,1144.9846943373304,0.0,369.9487038375401,368.57859132270187,0.08682210132251483,0.0,0.028074469720719232,0.991974425141374,0,2018-02-14 09:05:30,2018-02-14,0.0
324.0,391.0,141953.68399104956,428649.8686835163,3296.010664822389,1464.7192319117323,137.33201599850014,6.0,10.0,212.39943232948679,2.0,3.0,32.0,41.0,1.2067901197321294,63.63292760548056,0.14374891994629355,14757.0386119349,1365.9449857355344,0.0,316.12923813817343,389.9436305823051,0.06339034893692064,0.0,0.012303330575246924,0.26553043391838244,0,2018-02-14 09:05:40,2018-02-14,0.0
394.0,419.0,180469.29684765113,259276.76605008365,988.5537855270784,230.8076470551124,69.98556913869065,9.0,6.0,318.92602556709176,1.0,3.0,49.0,16.0,1.06345177395063,63.822771107415356,0.06832534862968069,14950.831824044784,2225.5291274817564,0.0,300.55487813035865,277.04183895321876,0.11363526084593706,0.0,0.016654708050531892,0.6313270201464496,0,2018-02-14 09:05:50,2018-02-14,0.0
323.0,347.0,106646.28976156289,217132.92811106157,1697.186556204831,583.7626249099667,108.82358649564569,10.0,11.0,225.84829340511658,0.0,3.0,47.0,39.0,1.0743034022467386,63.10437129978358,0.10961812582354888,14629.137165467724,594.7480400109637,0.0,362.1924172373388,379.7057983826707,0.05120377163674605,1.0,0.0015641756450822275,0.3106294675622033,0,2018-02-14 09:06:00,2018-02-14,0.0
297.0,355.0,95283.37794775424,283449.19453202316,2983.7229162346666,1357.0884840067536,20.61638107854361,5.0,22.0,233.36351060064337,1.0,3.0,45.0,23.0,1.1952861912616626,127.2854955027321,0.04559688772558202,14092.466047135593,1706.848908666643,0.0,743.0922901279396,240.38401965979983,0.15571071495661468,1.0,0.015919955891422984,0.9992135222414911,0,2018-02-14 09:06:10,2018-02-14,0.0
260.0,243.0,105823.39219260073,151229.82140524185,1089.0010543973463,227.54723970835116,65.04222520293352,4.0,12.0,168.90804509137845,0.0,7.0,39.0,20.0,0.9346153810207101,129.38319627270857,0.05440144395819702,65662.60670842793,1687.661096056895,0.0,356.71185378598193,185.92966536388354,0.1401024055008612,0.0,0.025364635079102166,1.1917744759287108,0,2018-02-14 09:06:20,2018-02-14,0.0
142.0,99.0,29577.16593472654,108420.7615277841,2963.1636862964124,705.44924652485,136.6492859680322,3.0,22.0,108.04213759854457,0.0,6.0,17.0,22.0,0.6971830936818092,63.40312139467799,0.093239465244721,14795.632329966618,2172.4903536852025,0.0,308.17224476146384,298.92844367143186,0.0800664701592908,0.0,0.04369442489519007,0.4536645065618285,0,2018-02-14 09:06:30,2018-02-14,0.0
263.0,223.0,104695.89475779122,194976.60119792787,3485.3476484471053,1289.8621232090843,118.59489083401803,7.0,19.0,190.88059140537354,2.0,9.0,30.0,42.0,0.8479087420231607,127.53768471353787,0.08283220938643912,14348.021129294695,688.1439261787916,0.0,700.3453897539288,248.7518100101391,0.13873560776719865,0.0,0.048077481477051626,0.3784417618218309,0,2018-02-14 09:06:40,2018-02-14,0.0
288.0,247.0,181293.53192031078,256585.55646213988,1584.9454078362153,540.3717096602636,115.35433759316788,8.0,22.0,205.55015285122317,1.0,6.0,13.0,21.0,0.8576388859109761,125.86173245351765,0.11961441820365187,64971.109617554146,2307.94658175608,0.0,689.5076426944627,349.52435895458325,0.06298212203089484,1.0,0.01021986835407146,0.9436003651076519,0,2018-02-14 09:06:50,2018-02-14,0.0
58.0,50.0,22537.195730314743,45175.93867917883,4084.0130274057606,1300.3046867437363,61.487223517956586,11.0,11.0,44.909215103216084,1.0,5.0,26.0,35.0,0.8620689506539837,63.71053397033253,0.07546963592772349,29654.300679946056,1254.4119657660078,0.0,477.34814216690336,182.77717325655496,0.07117329507209214,0.0,0.016973887710445137,1.1548983918558076,0,2018-02-14 09:07:00,2018-02-14,0.0
304.0,271.0,75836.524775933,251339.81560114893,4059.833392096119,1150.6948463236672,46.27145321391214,11.0,8.0,230.00752188462593,0.0,5.0,28.0,45.0,0.89144736548866,64.22309142771779,0.0774087876456793,14631.50118416735,1491.013113257237,0.0,349.81143331332726,213.10907263739682,0.08832061344469055,1.0,0.03824017763036172,1.0767107972646193,0,2018-02-14 09:07:10,2018-02-14,0.0
365.0,285.0,252281.9196665772,304123.3269872123,1065.7419198606722,257.20408822936133,59.58064844188428,11.0,9.0,229.61907881324996,1.0,8.0,43.0,49.0,0.7808219156689811,127.55381689000383,0.03314358527142076,29219.29056149046,820.6240499645161,0.0,683.3699210076594,296.0569650153045,0.14556682557755235,1.0,0.01856263185441386,0.6048549644265337,0,2018-02-14 09:07:20,2018-02-14,0.0
88.0,115.0,51583.531457681,62648.48896487956,4283.6937699309665,1011.7939091811247,136.49587071507193,9.0,7.0,59.783851014394614,0.0,8.0,34.0,28.0,1.3068181669679755,64.31762664001239,0.07298030199217766,15093.7025725232,2202.669298804408,0.0,693.5588129350074,234.83053643414024,0.11901055125741589,0.0,0.012420320193282576,0.44479650155014544,0,2018-02-14 09:07:30,2018-02-14,0.0
106.0,77.0,68263.40791609573,72699.63464836261,2715.347628764597,942.7208377644105,88.86693660372474,11.0,12.0,77.41910609338655,1.0,4.0,15.0,28.0,0.7264150874866502,64.35865925277852,0.07748430634208907,15423.696998801664,827.15375542022,0.0,549.4874484179701,201.92931333788482,0.08291399879645821,1.0,0.005947665537010566,1.1168484076291958,0,2018-02-14 09:07:40,2018-02-14,0.0
50.0,48.0,25203.23029786479,34824.47483483957,2281.66960740753,820.4104202496387,44.3410627999944,10.0,24.0,42.274618030557946,2.0,7.0,24.0,16.0,0.9599999808000005,64.36141488075279,7.68159311671738,65178.94897906053,1184.8073536212573,4.0,657.505663723148,305.6771862470521,0.14760901601683174,0.0,0.039681769193118874,0.4119546110805426,0,2018-02-14 09:07:50,2018-02-14,1.0
150.0,182.0,30173.157944005652,199355.14669758404,1839.316628067374,402.1094367681222,79.57406539974681,10.0,7.0,96.85470195709091,2.0,7.0,29.0,34.0,1.2133333252444445,64.49345135975183,6.123246274524099,29752.339607701266,1819.9026022585576,5.0,569.8629105221956,268.1959931897495,0.17350794230117683,1.0,0.017135682137747795,0.3772355012492726,0,2018-02-14 09:08:00,2018-02-14,1.0
254.0,185.0,107903.35142968042,189577.15581450873,3573.5888900146097,1778.011689014927,89.0837955076417,9.0,18.0,175.44899742271014,1.0,9.0,38.0,53.0,0.7283464538254076,65.05184629720472,4.706740277977986,65918.41143589212,1517.8683035027084,3.0,708.1888471092789,254.82524698195255,0.13411933375863228,1.0,0.017118121665002706,0.6081566682310131,0,2018-02-14 09:08:10,2018-02-14,1.0
339.0,261.0,180939.54197337548,224163.09079527564,3252.7659425773522,669.8418745804278,62.45108954733139,10.0,8.0,282.537999672726,69.0,8.0,40.0,20.0,0.7699115021536533,63.183163871457346,34.471633037953694,65366.5840161797,1067.0415331984584,49.0,603.6314463071751,377.5817275463131,0.47653207930821423,0.0,0.02710395174753596,0.9013911012434324,1,2018-02-14 09:08:20,2018-02-14,0.0
268.0,200.0,184401.20435268886,135954.65892290918,3336.0825668157527,690.4632531240401,72.0079879975182,5.0,19.0,209.86228653243296,23.0,4.0,27.0,28.0,0.7462686539318334,64.54192109495384,44.411519630643156,66021.9470641087,1479.6485121849255,56.0,584.4911250516881,233.5278167396889,0.6294001685685999,0.0,0.04619372497492532,1.043322885761979,1,2018-02-14 09:08:30,2018-02-14,0.0
131.0,171.0,57679.79982672108,123037.32768335832,1688.8372217513117,664.4658413703613,57.61161769330349,5.0,10.0,101.62828200197495,40.0,5.0,21.0,48.0,1.3053435014859276,63.63482308462022,44.96245690532173,29169.874076799355,1172.2599370587475,20.0,658.8798760563386,359.79346655858114,0.45777724696927297,0.0,0.03871679505915256,0.31570416730942946,1,2018-02-14 09:08:40,2018-02-14,0.0
103.0,74.0,52512.92908744786,77924.26052900651,4429.038238472227,978.339960418896,37.93967725522769,6.0,16.0,70.16253350516959,27.0,5.0,45.0,57.0,0.718446594966538,62.88151227216092,31.944403871162308,29526.622441640615,1346.9907893593077,44.0,548.4832178516986,275.1915372700696,0.6183529896906155,1.0,0.049602100276402744,1.1994219092241878,1,2018-02-14 09:08:50,2018-02-14,0.0
91.0,135.0,32683.85063712042,97584.23971165072,2371.674621817187,510.9197755448269,107.39437605904783,9.0,12.0,76.09776377744002,48.0,8.0,46.0,19.0,1.4835164672141048,129.04285205424648,19.822998965060204,14464.162808156354,1482.5148927827322,28.0,701.8639587913364,185.97717401963956,0.41584213042003315,1.0,0.004804761648594064,0.3535255220546139,1,2018-02-14 09:09:00,2018-02-14,0.0
50.0,38.0,29365.597032305745,16126.700117445756,3213.353143923665,1436.1702547653597,41.84011031512324,6.0,5.0,42.91201460430804,51.0,4.0,42.0,25.0,0.7599999848000003,127.45131785905869,23.918108844923072,29117.53111230189,1975.5951122127458,48.0,415.8533816957835,338.08222860838816,0.6254472431714188,1.0,0.02323398189286648,0.5679043402218176,1,2018-02-14 09:09:10,2018-02-14,0.0
386.0,306.0,93794.59357141242,160161.61038774028,1448.782092379511,647.5074936830139,71.80586105164761,9.0,24.0,247.48906365215288,2.0,7.0,17.0,24.0,0.792746111935891,64.08849049806294,0.1325117878675715,64309.56393572996,884.6013580702661,0.0,399.3590645440203,314.0184697737658,0.08758086561296492,1.0,0.036736256539029,0.7664206508096447,0,2018-02-14 09:09:20,2018-02-14,0.0
242.0,243.0,134374.465380864,101720.87782603932,982.998807440258,373.99913389901275,83.20496983089582,10.0,17.0,175.5944319390546,0.0,4.0,40.0,48.0,1.0041322272556519,63.39042043335179,0.0639517273199944,65718.10479889197,1543.8369415385068,0.0,441.63732835397144,291.02378426180576,0.1379648097262529,1.0,5.3373251137361915e-05,0.41227713884074296,0,2018-02-14 09:09:30,2018-02-14,0.0
259.0,367.0,135494.6538380984,190976.61441262116,4093.9766587473896,1395.9919268022936,81.89192836822588,10.0,23.0,160.02211598264552,1.0,3.0,28.0,17.0,1.4169884115174192,127.017600095342,0.10513378128925407,14070.85947458118,913.9703192816795,0.0,490.230315422428,194.03457479326997,0.06750996324003515,0.0,0.04301409431094705,0.5203972035973079,0,2018-02-14 09:09:40,2018-02-14,0.0
176.0,157.0,66648.52686818076,91902.3087876416,3058.7947491646178,800.2329790478382,135.48750889816927,3.0,5.0,110.87107981893452,2.0,8.0,14.0,30.0,0.8920454494770145,62.200172977638715,0.027075654989347206,15262.477839690815,2008.543029875785,0.0,668.9139862071108,281.5151317215052,0.17956803749748995,0.0,0.02006324820930567,0.5239366689376361,0,2018-02-14 09:09:50,2018-02-14,0.0
213.0,311.0,104035.69207999365,299907.7731773167,1430.2624165365196,705.9635739753609,84.82314109392097,7.0,14.0,189.83953415407265,2.0,5.0,42.0,16.0,1.4600938898587141,63.36597933563367,0.02792736547669017,29509.09535733265,706.5669582140993,0.0,689.7650728489591,297.332791531869,0.09662746289862846,0.0,0.020433468868335643,0.6315190036873546,0,2018-02-14 09:10:00,2018-02-14,0.0
271.0,271.0,180591.63846352114,182666.02851696685,2018.2711005117474,676.7544549956095,93.83144995570403,11.0,12.0,216.15665221809778,1.0,4.0,32.0,51.0,0.9999999963099632,64.61959576309229,0.06300299025836233,15469.824020965505,832.1252648279462,0.0,625.4012109654237,247.27417788052003,0.07789006643281868,1.0,0.03777697712367137,0.4574223623453714,0,2018-02-14 09:10:10,2018-02-14,0.0
234.0,319.0,155318.06857613078,260998.19834218864,3275.1063382688444,706.678855398109,142.91758583284786,10.0,12.0,205.2578081182892,2.0,6.0,49.0,40.0,1.3632478574220177,63.52020044070491,0.10525863279378907,65425.98543594779,1986.9199224447707,0.0,683.4654016811318,274.1043706098271,0.11054846724644316,1.0,0.0002736554417313741,0.9866497124935993,0,2018-02-14 09:10:20,2018-02-14,0.0
165.0,232.0,63777.498473539374,184568.6526864266,1800.2646163375118,446.78336035069555,120.73802743957263,10.0,7.0,125.55615222573641,1.0,3.0,48.0,57.0,1.4060605975390268,63.47086648615455,0.0362653009871047,65052.324402595616,2256.294849311075,0.0,468.508771402022,175.27654148389624,0.15542517729118985,1.0,0.02821963401795893,1.1821442963178443,0,2018-02-14 09:10:30,2018-02-14,0.0
305.0,361.0,125809.35631408046,237895.0497549869,2345.1913828199686,552.3388294453133,123.31757259428433,4.0,21.0,209.02233781346692,2.0,4.0,39.0,36.0,1.183606553496372,127.8376464450597,0.08286404212741186,29795.206781646873,826.7834002989089,0.0,600.7488333578192,244.1835019687191,0.13043292116205346,0.0,0.002004750493638796,0.6617271971845093,0,2018-02-14 09:10:40,2018-02-14,0.0
232.0,336.0,62596.343884778,178729.15606849326,2073.3219888343874,474.87998115577875,143.15157344484857,4.0,8.0,195.50428433446973,1.0,5.0,48.0,58.0,1.4482758558263973,64.52631040834655,0.13199727214376994,14493.097720954755,1358.0522427148253,0.0,493.9843609370722,158.97472150183972,0.1194980976676058,0.0,0.047935376298596705,0.2403992288421632,0,2018-02-14 09:10:50,2018-02-14,0.0
121.0,153.0,42456.77443516431,157910.13832979725,966.9245591243306,464.860807869749,128.871846692411,11.0,7.0,74.77162344461796,0.0,8.0,47.0,59.0,1.2644627994672497,63.69903031697323,0.13820428010301933,65408.01866097611,1390.0321097079845,0.0,328.40272681674196,392.1880803403997,0.09038504406054076,1.0,0.009468174583642693,0.4860473018403953,0,2018-02-14 09:11:00,2018-02-14,0.0
